route,schema_id,family,type_expr,witness,novelty_bucket,in_L_metric,in_L_scalar,in_L_combined,is_interaction_new,canonical_key
cauchy_minimal,9e53339cfcd0,interaction_curve_modal,flow:Q->shape(S3),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:q->shape(s3)
cauchy_minimal,f4219702b356,interaction_curve_modal,flow:Q->inf(S3),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:q->inf(s3)
cauchy_minimal,8e82a176d918,interaction_curve,flow:R->S1,witness:cauchy_minimal:flow,uniform_interaction,false,false,true,true,flow:r->s1
cauchy_minimal,56dfb61c9a93,interaction_curve_modal,flow:R->flat(S1),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s1)
cauchy_minimal,c10cbd876d88,interaction_curve_modal,flow:R->sharp(S1),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s1)
cauchy_minimal,b62c35d39a97,interaction_curve_modal,flow:R->shape(S1),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s1)
cauchy_minimal,961896a59494,interaction_curve_modal,flow:R->inf(S1),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s1)
cauchy_minimal,234c993203e0,interaction_curve,flow:R->S2,witness:cauchy_minimal:flow,uniform_interaction,false,false,true,true,flow:r->s2
cauchy_minimal,780fae5f18b3,interaction_curve_modal,flow:R->flat(S2),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s2)
cauchy_minimal,058827875cb5,interaction_curve_modal,flow:R->sharp(S2),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s2)
cauchy_minimal,35eea49be19b,interaction_curve_modal,flow:R->shape(S2),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s2)
cauchy_minimal,2b590511e9df,interaction_curve_modal,flow:R->inf(S2),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s2)
cauchy_minimal,09c8096432e5,interaction_curve,flow:R->S3,witness:cauchy_minimal:flow,uniform_interaction,false,false,true,true,flow:r->s3
cauchy_minimal,75526472ede0,interaction_curve_modal,flow:R->flat(S3),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s3)
cauchy_minimal,6a8c5a7f1577,interaction_curve_modal,flow:R->sharp(S3),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s3)
cauchy_minimal,b075244d79e0,interaction_curve_modal,flow:R->shape(S3),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s3)
cauchy_minimal,8517ac6ff73b,interaction_curve_modal,flow:R->inf(S3),witness:cauchy_minimal:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s3)
cauchy_minimal,ac181530458d,interaction_cohesive,scalar_lift:flat(R)->TX,witness:cauchy_minimal:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:flat(r)->tx
cauchy_minimal,3c2d624bfe5b,interaction_cohesive,scalar_lift:sharp(R)->TX,witness:cauchy_minimal:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:sharp(r)->tx
cauchy_minimal,059a5bce95ba,interaction_cohesive,scalar_lift:shape(R)->TX,witness:cauchy_minimal:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:shape(r)->tx
cauchy_minimal,320e3d0cfc3a,interaction_cohesive,scalar_lift:inf(R)->TX,witness:cauchy_minimal:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:inf(r)->tx
topological_arithmetic,daf9b128f592,interaction_field,field:S1->Q,witness:topological_arithmetic:field,uniform_interaction,false,false,true,true,field:s1->q
topological_arithmetic,dc421706ec89,interaction_field_modal,field:S1->flat(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s1->flat(q)
topological_arithmetic,9b296ec30986,interaction_field_modal,field:S1->sharp(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s1->sharp(q)
topological_arithmetic,0d7f0590d773,interaction_field_modal,field:S1->shape(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s1->shape(q)
topological_arithmetic,b43b694b9c76,interaction_field_modal,field:S1->inf(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s1->inf(q)
topological_arithmetic,a4887e4263e2,interaction_field,field:S1->R,witness:topological_arithmetic:field,uniform_interaction,false,false,true,true,field:s1->r
topological_arithmetic,b493ed873f33,interaction_field_modal,field:S1->flat(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s1->flat(r)
topological_arithmetic,f72f1931dcee,interaction_field_modal,field:S1->sharp(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s1->sharp(r)
topological_arithmetic,8f9fde16c8de,interaction_field_modal,field:S1->shape(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s1->shape(r)
topological_arithmetic,09c089f68621,interaction_field_modal,field:S1->inf(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s1->inf(r)
topological_arithmetic,14b7167e0118,interaction_field,field:S2->Q,witness:topological_arithmetic:field,uniform_interaction,false,false,true,true,field:s2->q
topological_arithmetic,3325336d74e9,interaction_field_modal,field:S2->flat(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s2->flat(q)
topological_arithmetic,b254cdc49181,interaction_field_modal,field:S2->sharp(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s2->sharp(q)
topological_arithmetic,de67e6387c1f,interaction_field_modal,field:S2->shape(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s2->shape(q)
topological_arithmetic,38c6ad0fdf4d,interaction_field_modal,field:S2->inf(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s2->inf(q)
topological_arithmetic,18dd3ddfb5b2,interaction_field,field:S2->R,witness:topological_arithmetic:field,uniform_interaction,false,false,true,true,field:s2->r
topological_arithmetic,ae2ca130cc39,interaction_field_modal,field:S2->flat(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s2->flat(r)
topological_arithmetic,9e04c751e5c2,interaction_field_modal,field:S2->sharp(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s2->sharp(r)
topological_arithmetic,5fd7fa68662d,interaction_field_modal,field:S2->shape(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s2->shape(r)
topological_arithmetic,b61e48a46b93,interaction_field_modal,field:S2->inf(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s2->inf(r)
topological_arithmetic,952a1afca64d,interaction_field,field:S3->Q,witness:topological_arithmetic:field,uniform_interaction,false,false,true,true,field:s3->q
topological_arithmetic,3cb4e050b344,interaction_field_modal,field:S3->flat(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s3->flat(q)
topological_arithmetic,ce164b542439,interaction_field_modal,field:S3->sharp(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s3->sharp(q)
topological_arithmetic,862f295c2e7c,interaction_field_modal,field:S3->shape(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s3->shape(q)
topological_arithmetic,298f2d29c307,interaction_field_modal,field:S3->inf(Q),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s3->inf(q)
topological_arithmetic,a15ae8b8b4a0,interaction_field,field:S3->R,witness:topological_arithmetic:field,uniform_interaction,false,false,true,true,field:s3->r
topological_arithmetic,59c9b88ad2ff,interaction_field_modal,field:S3->flat(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s3->flat(r)
topological_arithmetic,b007c75a745c,interaction_field_modal,field:S3->sharp(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s3->sharp(r)
topological_arithmetic,97ba293b5db9,interaction_field_modal,field:S3->shape(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s3->shape(r)
topological_arithmetic,53b2c9376334,interaction_field_modal,field:S3->inf(R),witness:topological_arithmetic:field_modal,uniform_interaction,false,false,true,true,field:s3->inf(r)
topological_arithmetic,62625706a888,interaction_curve,flow:Q->S1,witness:topological_arithmetic:flow,uniform_interaction,false,false,true,true,flow:q->s1
topological_arithmetic,6ad3e02e4276,interaction_curve_modal,flow:Q->flat(S1),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->flat(s1)
topological_arithmetic,216007e1db2b,interaction_curve_modal,flow:Q->sharp(S1),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->sharp(s1)
topological_arithmetic,fe4fc4103885,interaction_curve_modal,flow:Q->shape(S1),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->shape(s1)
topological_arithmetic,65e5324bfc67,interaction_curve_modal,flow:Q->inf(S1),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->inf(s1)
topological_arithmetic,98a817a48cee,interaction_curve,flow:Q->S2,witness:topological_arithmetic:flow,uniform_interaction,false,false,true,true,flow:q->s2
topological_arithmetic,ace0f219aec0,interaction_curve_modal,flow:Q->flat(S2),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->flat(s2)
topological_arithmetic,eab582176485,interaction_curve_modal,flow:Q->sharp(S2),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->sharp(s2)
topological_arithmetic,daffa9301c05,interaction_curve_modal,flow:Q->shape(S2),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->shape(s2)
topological_arithmetic,2751e521cfb2,interaction_curve_modal,flow:Q->inf(S2),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->inf(s2)
topological_arithmetic,d745966d5cd9,interaction_curve,flow:Q->S3,witness:topological_arithmetic:flow,uniform_interaction,false,false,true,true,flow:q->s3
topological_arithmetic,b59ce5af9c7a,interaction_curve_modal,flow:Q->flat(S3),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->flat(s3)
topological_arithmetic,75a086453706,interaction_curve_modal,flow:Q->sharp(S3),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->sharp(s3)
topological_arithmetic,5b79a2c813e8,interaction_curve_modal,flow:Q->shape(S3),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->shape(s3)
topological_arithmetic,fb5c8e6e008c,interaction_curve_modal,flow:Q->inf(S3),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:q->inf(s3)
topological_arithmetic,f0ffc802fc4c,interaction_curve,flow:R->S1,witness:topological_arithmetic:flow,uniform_interaction,false,false,true,true,flow:r->s1
topological_arithmetic,4c96e6e8950b,interaction_curve_modal,flow:R->flat(S1),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s1)
topological_arithmetic,36be11f16a8c,interaction_curve_modal,flow:R->sharp(S1),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s1)
topological_arithmetic,15ce2e97c9b1,interaction_curve_modal,flow:R->shape(S1),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s1)
topological_arithmetic,00d3232d6be7,interaction_curve_modal,flow:R->inf(S1),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s1)
topological_arithmetic,ced32488ebee,interaction_curve,flow:R->S2,witness:topological_arithmetic:flow,uniform_interaction,false,false,true,true,flow:r->s2
topological_arithmetic,ca1b12213ae8,interaction_curve_modal,flow:R->flat(S2),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s2)
topological_arithmetic,2280744bfa36,interaction_curve_modal,flow:R->sharp(S2),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s2)
topological_arithmetic,14d5e3168385,interaction_curve_modal,flow:R->shape(S2),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s2)
topological_arithmetic,103759216a53,interaction_curve_modal,flow:R->inf(S2),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s2)
topological_arithmetic,864d867e9fd5,interaction_curve,flow:R->S3,witness:topological_arithmetic:flow,uniform_interaction,false,false,true,true,flow:r->s3
topological_arithmetic,bd0cb36f7afe,interaction_curve_modal,flow:R->flat(S3),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->flat(s3)
topological_arithmetic,6e8b3ec8959d,interaction_curve_modal,flow:R->sharp(S3),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->sharp(s3)
topological_arithmetic,b522f6f3e184,interaction_curve_modal,flow:R->shape(S3),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->shape(s3)
topological_arithmetic,23f06c72cf05,interaction_curve_modal,flow:R->inf(S3),witness:topological_arithmetic:flow_modal,uniform_interaction,false,false,true,true,flow:r->inf(s3)
topological_arithmetic,f3285efccf46,interaction_cohesive,scalar_lift:flat(R)->TX,witness:topological_arithmetic:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:flat(r)->tx
topological_arithmetic,f6b29ba9cda2,interaction_cohesive,scalar_lift:sharp(R)->TX,witness:topological_arithmetic:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:sharp(r)->tx
topological_arithmetic,365b441eae5e,interaction_cohesive,scalar_lift:shape(R)->TX,witness:topological_arithmetic:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:shape(r)->tx
topological_arithmetic,721a25cf9166,interaction_cohesive,scalar_lift:inf(R)->TX,witness:topological_arithmetic:scalar_lift,uniform_interaction,false,false,true,true,scalar_lift:inf(r)->tx
synthetic_continuum,ab4c28b2847d,interaction_field,field:S1->Q,witness:synthetic_continuum:field,uniform_interaction,false,false,true,true,field:s1->q
synthetic_continuum,a95b0ca6c2ec,interaction_field_modal,field:S1->flat(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s1->flat(q)
synthetic_continuum,f64707ffa89d,interaction_field_modal,field:S1->sharp(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s1->sharp(q)
synthetic_continuum,dbd79d9ecba9,interaction_field_modal,field:S1->shape(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s1->shape(q)
synthetic_continuum,e7bdc56a4ddc,interaction_field_modal,field:S1->inf(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s1->inf(q)
synthetic_continuum,6d8558e7a93f,interaction_field,field:S1->R,witness:synthetic_continuum:field,uniform_interaction,false,false,true,true,field:s1->r
synthetic_continuum,e63630ce38cf,interaction_field_modal,field:S1->flat(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s1->flat(r)
synthetic_continuum,5ed72f37188d,interaction_field_modal,field:S1->sharp(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s1->sharp(r)
synthetic_continuum,534e5819d950,interaction_field_modal,field:S1->shape(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s1->shape(r)
synthetic_continuum,2dbd9a398062,interaction_field_modal,field:S1->inf(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s1->inf(r)
synthetic_continuum,6aa1f63f39a5,interaction_field,field:S2->Q,witness:synthetic_continuum:field,uniform_interaction,false,false,true,true,field:s2->q
synthetic_continuum,35239f1c85bb,interaction_field_modal,field:S2->flat(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s2->flat(q)
synthetic_continuum,15ceb409b64e,interaction_field_modal,field:S2->sharp(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s2->sharp(q)
synthetic_continuum,b2fd9e083dab,interaction_field_modal,field:S2->shape(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s2->shape(q)
synthetic_continuum,6be3a7c68583,interaction_field_modal,field:S2->inf(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s2->inf(q)
synthetic_continuum,fcc54e70a1ac,interaction_field,field:S2->R,witness:synthetic_continuum:field,uniform_interaction,false,false,true,true,field:s2->r
synthetic_continuum,cc7a15592860,interaction_field_modal,field:S2->flat(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s2->flat(r)
synthetic_continuum,3155bdec551f,interaction_field_modal,field:S2->sharp(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s2->sharp(r)
synthetic_continuum,b0abf4d7d534,interaction_field_modal,field:S2->shape(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s2->shape(r)
synthetic_continuum,7d5a4ba85872,interaction_field_modal,field:S2->inf(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s2->inf(r)
synthetic_continuum,5121b0978105,interaction_field,field:S3->Q,witness:synthetic_continuum:field,uniform_interaction,false,false,true,true,field:s3->q
synthetic_continuum,3fdc4baed33d,interaction_field_modal,field:S3->flat(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s3->flat(q)
synthetic_continuum,7c3561d9fa2f,interaction_field_modal,field:S3->sharp(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s3->sharp(q)
synthetic_continuum,3c18179b90b9,interaction_field_modal,field:S3->shape(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s3->shape(q)
synthetic_continuum,d03f5eca6c83,interaction_field_modal,field:S3->inf(Q),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s3->inf(q)
synthetic_continuum,57ae9f9d86a9,interaction_field,field:S3->R,witness:synthetic_continuum:field,uniform_interaction,false,false,true,true,field:s3->r
synthetic_continuum,bf9a5d92350d,interaction_field_modal,field:S3->flat(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s3->flat(r)
synthetic_continuum,f81eebb49d26,interaction_field_modal,field:S3->sharp(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s3->sharp(r)
synthetic_continuum,5aa4199d44c4,interaction_field_modal,field:S3->shape(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s3->shape(r)
synthetic_continuum,32396f749055,interaction_field_modal,field:S3->inf(R),witness:synthetic_continuum:field_modal,uniform_interaction,false,false,true,true,field:s3->inf(r)
synthetic_continuum,fa8592e8b5cc,interaction_curve,flow:Q->S1,witness:synthetic_continuum:flow,uniform_interaction,false,false,true,true,flow:q->s1
synthetic_continuum,58b398d760d4,interaction_curve_modal,flow:Q->flat(S1),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->flat(s1)
synthetic_continuum,6cb6ddf1b937,interaction_curve_modal,flow:Q->sharp(S1),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->sharp(s1)
synthetic_continuum,c392dc348a42,interaction_curve_modal,flow:Q->shape(S1),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->shape(s1)
synthetic_continuum,d9d9b213ed8f,interaction_curve_modal,flow:Q->inf(S1),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->inf(s1)
synthetic_continuum,593332ef47de,interaction_curve,flow:Q->S2,witness:synthetic_continuum:flow,uniform_interaction,false,false,true,true,flow:q->s2
synthetic_continuum,e37f81df88b1,interaction_curve_modal,flow:Q->flat(S2),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->flat(s2)
synthetic_continuum,b30647ec60a0,interaction_curve_modal,flow:Q->sharp(S2),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->sharp(s2)
synthetic_continuum,f2294a08cb1a,interaction_curve_modal,flow:Q->shape(S2),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->shape(s2)
synthetic_continuum,df84f6131607,interaction_curve_modal,flow:Q->inf(S2),witness:synthetic_continuum:flow_modal,uniform_interaction,false,false,true,true,flow:q->inf(s2)
synthetic_continuum,d0ff5bae1a17,interaction_curve,flow:Q->S3,witness:synthetic_continuum:flow,uniform_interaction,false,false,true,true,flow:q->s3
